,text,date,source,value
40,London airport arguments,2013-12-18T10:22:29Z,Guardian,0
41,Ideas for 18-19 December,2013-12-18T10:21:22Z,Guardian,0
42,"Benefits delay is obstacle for jobless immigrants, says Iain Duncan Smith",2013-12-18T10:18:02Z,Guardian,0
43,"Trading up, trading down - in pictures",2013-12-18T10:13:00Z,Guardian,0
44,Belfast shopping mall bomb plot: police arrest two men,2013-12-18T10:01:30Z,Guardian,0
45,Affordable housing: 20% of something is better than 50% of nothing,2013-12-18T10:00:22Z,Guardian,0
46,The Question: what does the changing role of holding midfielders tell us? | Jonathan Wilson,2013-12-18T10:00:02Z,Guardian,0
47,"Rich countries failing to address money laundering and tax evasion, says OECD",2013-12-18T10:00:00Z,Guardian,0
48,Five things Tim Sherwood must do in his stint at Tottenham Hotspur | David Hytner,2013-12-18T09:59:00Z,Guardian,0
49,Smartphone smackdown: the best (and worst) of 2013 – video review,2013-12-18T09:58:00Z,Guardian,0
50,BP makes first major Gulf of Mexico oil discovery since Deepwater Horizon,2013-12-18T09:53:44Z,Guardian,0
51,71 journalists killed in 2013 'in connection with their work',2013-12-18T09:52:00Z,Guardian,0
52,NSA files – live coverage of all developments and reaction,2013-12-18T09:50:30Z,Guardian,0
53,12 Years A Slave leads London Critics' Circle awards nominations,2013-12-18T09:46:00Z,Guardian,0
54,Cigarettes or war: which is the biggest killer?,2013-12-18T09:43:30Z,Guardian,0
55,Vladimir Putin offers Ukraine financial incentives to stick with Russia,2013-12-18T09:40:00Z,Guardian,0
56,"Marks & Spencer falls after downgrade, as FTSE awaits Federal Reserve",2013-12-18T09:37:00Z,Guardian,0
57,Spying claims suggest an obsessive order at Ikea's heart | Owen Hatherley,2013-12-18T09:30:00Z,Guardian,0
58,Food DIY: how to barbecue a whole lamb – video,2013-12-18T09:30:00Z,Guardian,0
59,Daily Mail picks wrong Roux in anti-EU snafu | Media Monkey,2013-12-18T09:28:19Z,Guardian,0
60,Football transfer rumours: Juan Mata or Eden Hazard to PSG?,2013-12-18T09:27:58Z,Guardian,0
61,Mega Millions lottery: winning tickets sold in California and Georgia,2013-12-18T09:20:00Z,Guardian,0
62,GiveMeTap and Virgin Money: What corporations and social enterprises can learn from one another,2013-12-18T09:18:00Z,Guardian,0
63,Fracking protesters park bus across Salford IGas drilling site,2013-12-18T09:14:58Z,Guardian,0
64,Pharrell Williams signs to Columbia,2013-12-18T09:14:00Z,Guardian,0
65,211 journalists in world's jails in 2013 - with three countries holding most,2013-12-18T09:05:00Z,Guardian,0
66,"Britain's EU future will be decided by the sceptical centre, not the fanatics | Matthew Goodwin",2013-12-18T09:00:02Z,Guardian,0
67,"Doctor Who: 11 Doctors, 11 Stories by Various Authors – review",2013-12-18T09:00:00Z,Guardian,0
68,UK government's infrastructure plan is a good first step,2013-12-18T09:00:00Z,Guardian,0
69,She is Not Invisible by Marcus Sedgwick - review,2013-12-18T09:00:00Z,Guardian,0
70,Eating alone: there's no shame in a table for one,2013-12-18T08:59:00Z,Guardian,0
71,Man tries to swap live alligator for pack of beers – video report,2013-12-18T08:56:00Z,Guardian,0
72,Prince Charles highlights plight of Christians in Middle East – video,2013-12-18T08:45:00Z,Guardian,0
73,"Dev Hynes ""lost everything"" in New York apartment fire",2013-12-18T08:43:00Z,Guardian,0
74,Ronnie Biggs obituary,2013-12-18T08:35:00Z,Guardian,0
75,Kipper Williams on Debenhams,2013-12-18T08:31:49Z,Guardian,0
76,Let's debate our need for food banks – a national disgrace | Jack Monroe,2013-12-18T08:30:00Z,Guardian,0
77,Clause 118 of care bill threatens hospitals with downsizing or closure,2013-12-18T08:30:00Z,Guardian,0
78,G8 dementia summit: The real work begins now,2013-12-18T08:30:00Z,Guardian,0
79,Can the UK's ageing population usher in a new age of economic prosperity?,2013-12-18T08:30:00Z,Guardian,0
80,Synching feeling: male synchronised swimmers bid to be taken seriously,2013-12-18T08:24:00Z,Guardian,0
81,"Car parts suppliers warn 30,000 jobs hinge on keeping Toyota in Australia",2013-12-18T08:21:48Z,Guardian,0
82,Yinka Shonibare's Christmas card: feed the world,2013-12-18T08:00:04Z,Guardian,0
83,Martin Boyce's Christmas card: weeping willow lanterns,2013-12-18T08:00:03Z,Guardian,0
84,Gavin Turk's Christmas card: a star on high,2013-12-18T08:00:03Z,Guardian,0
85,"Kiki Smith's Christmas card: starry, starry night",2013-12-18T08:00:02Z,Guardian,0
86,Elmgreen and Dragset's Christmas card: culture vulture,2013-12-18T08:00:02Z,Guardian,0
87,Idris Khan's Christmas card: trees of yuletides past,2013-12-18T08:00:02Z,Guardian,0
88,Killing Jesus: A History by Bill O'Reilly and Martin Dugard – review,2013-12-18T08:00:00Z,Guardian,0
89,Laure Prouvost's Christmas card: help find Grandad,2013-12-18T08:00:00Z,Guardian,0
90,The year government cuts changed the face of the welfare state,2013-12-18T07:59:00Z,Guardian,0
91,"Apple misled customers about their consumer rights, watchdog finds",2013-12-18T07:52:04Z,Guardian,0
